(-0.17237665937437846, -0.25810693433854637, 0.9506140635133098), (-1.4600725233176135, -0.9218774148531955, -0.3751697027807142), 0.08356047804347956, (0.227983, 0.016007, 0.604867, 1.0)
(0.1723766711995271, 0.25810686767271424, -0.950614079469871), (-1.4546306898100922, -0.9137395382575725, -0.405196090213084), 0.08413073271761437, (0.227983, 0.016007, 0.604867, 1.0)
(-0.37270598150431117, -0.24455804162955386, 0.8951433492045983), (-1.2993796906383068, -1.0103685685172854, -0.3588268839224599), 0.17470587060168735, (0.374897, 0.002245, 0.651876, 1.0)
(0.3727059902508758, 0.24455790300921185, -0.8951433834346602), (-1.2875981484641306, -1.0026305612446018, -0.38709208622615865), 0.1751493328258999, (0.374897, 0.002245, 0.651876, 1.0)
(-0.04030584174861073, -0.572149916228536, 0.8191580509771087), (-0.9660560485582841, -0.9742168964650075, -0.2917433738115239), 0.3602227231228373, (0.645872, 0.120898, 0.598867, 1.0)
(0.0403058433112713, 0.572149873096721, -0.8191580810261064), (-0.9647510113322352, -0.9561297454885102, -0.317610788842656), 0.3602135847677842, (0.645872, 0.120898, 0.598867, 1.0)
(0.1590119673104173, -0.6203149302565384, 0.7680654799904088), (-0.831602752346164, -0.8696053213854729, -0.19787207753130764), 0.016159535076764115, (0.096379, 0.025165, 0.547103, 1.0)
(-0.15901251998813745, 0.6203153357703447, -0.7680650380632793), (-0.8366605668568394, -0.8500309996060361, -0.22213220447062473), 0.015707377137058352, (0.096379, 0.025165, 0.547103, 1.0)
(0.24875569015361262, -0.9535324994708776, 0.16998934986939804), (-0.5512352961430237, -0.7808936063782999, -0.19195282711148554), 0.0453348687685611, (0.156421, 0.020651, 0.574065, 1.0)
(-0.24875504250885103, 0.9535326623763729, -0.16998938380924233), (-0.5591292322469867, -0.750788253111434, -0.19731021181066177), 0.045787781442338284, (0.156421, 0.020651, 0.574065, 1.0)
(0.14421319946076258, -0.9764978392514395, 0.16017029387049278), (-0.3995839340954119, -0.7561212717200346, -0.2690230999989342), 0.19306057069724217, (0.405503, 0.000678, 0.656977, 1.0)
(-0.14421312389810734, 0.9764978480633009, -0.16017030818254566), (-0.40413502654533484, -0.725276930271564, -0.2740781616434196), 0.19377678613420016, (0.405503, 0.000678, 0.656977, 1.0)
(-0.09075594046183734, -0.995820091584802, -0.010281267768324031), (-0.24318246676243732, -0.7453624357797973, -0.17295636641510326), 0.01717046197578347, (0.096379, 0.025165, 0.547103, 1.0)
(0.09075628724121597, 0.9958200615628967, 0.010281114485247662), (-0.24029300338143567, -0.7139169093248082, -0.17260755647613335), 0.017634051346632512, (0.096379, 0.025165, 0.547103, 1.0)
(-0.1637230408361323, -0.9820150620494474, 0.09402756940062862), (-0.07091668243648469, -0.7731273221900278, -0.24900530097944648), 0.09682224212276806, (0.248032, 0.014439, 0.612868, 1.0)
(0.16372305397791084, 0.9820150486494675, -0.09402768646590141), (-0.06575493154017312, -0.7421110930298233, -0.2519714529437531), 0.0968916799223486, (0.248032, 0.014439, 0.612868, 1.0)
(-0.35076621326968294, -0.8368678204511181, 0.42025624887899354), (0.2566613377722382, -0.8729550701679385, -0.21896383510452488), 0.33589403823029274, (0.610667, 0.090204, 0.619951, 1.0)
(0.3507660671020424, 0.8368678575066311, -0.42025629708789214), (0.2677330468891003, -0.846513354655853, -0.23223692115916494), 0.33582575071930243, (0.610667, 0.090204, 0.619951, 1.0)
(-0.16633357815516966, -0.7397508141360402, 0.6519983694482403), (0.546420970646948, -0.9949631063706422, -0.23182930230289917), 0.5834158415876091, (0.869203, 0.374212, 0.396738, 1.0)
(0.16633364283700822, 0.7397504654922542, -0.6519987485145687), (0.5516886465962729, -0.9715885513721408, -0.25242771540402603), 0.5836322147739473, (0.869203, 0.374212, 0.396738, 1.0)
(0.09888953978468573, -0.5908649038630536, 0.8006869077886047), (0.7476361716418987, -0.9544924282414903, -0.17458103345623435), 0.007612521486203592, (0.063536, 0.028426, 0.533124, 1.0)
(-0.09888978865981451, 0.590864381217053, -0.8006872627360863), (0.7445678189213786, -0.9358230431379306, -0.19986567346013837), 0.007009334612971388, (0.063536, 0.028426, 0.533124, 1.0)
(-0.10105848876815661, -0.5532666833993914, 0.8268513523530902), (0.8819890320838317, -1.0553115711391072, -0.2593456492164147), 0.3850160708344477, (0.674522, 0.147419, 0.578688, 1.0)
(0.10105843586008922, 0.5532662770205486, -0.8268516307375428), (0.8851912858552445, -1.0378363576440914, -0.2854680887088165), 0.38507952526410993, (0.674522, 0.147419, 0.578688, 1.0)
(-0.21403961947553585, -0.28337883720345697, 0.934817348961809), (-1.4665113939532026, -0.7397712358188077, -0.3147448142771495), 0.3380666464765964, (0.615812, 0.094564, 0.61714, 1.0)
(0.2140397594729649, 0.2833789668361668, -0.9348172776107757), (-1.4597402132066837, -0.7307846930599058, -0.344262952117039), 0.33777696874618135, (0.615812, 0.094564, 0.61714, 1.0)
(-0.33796300532003226, -0.21348924186091797, 0.91662606914963), (-1.1765649260804443, -0.7397141992090135, -0.21662598920617812), 0.11758906194323998, (0.287076, 0.010855, 0.627295, 1.0)
(0.33796279484382047, 0.21348945677672543, -0.9166260966973024), (-1.165885313485511, -0.7329666176688302, -0.24557258626980683), 0.11779989615613869, (0.287076, 0.010855, 0.627295, 1.0)
(-0.5337371457232996, -0.38850656695199837, 0.7511240288463135), (-1.0526497965975712, -0.6749437697349701, -0.12879885589889553), 0.018033563302014444, (0.096379, 0.025165, 0.547103, 1.0)
(0.5337372538397507, 0.3885060738287241, -0.7511242070801548), (-1.035795483119963, -0.6626846891881152, -0.15252519202735823), 0.017946534431216268, (0.096379, 0.025165, 0.547103, 1.0)
(-0.1128844865977005, -0.5377701253992769, 0.8355000807382484), (-0.8843577095686486, -0.7318053518399662, -0.10481182822671764), 0.05666300138357126, (0.17895, 0.019252, 0.584054, 1.0)
(0.1128844361515182, 0.5377701555177331, -0.8355000681682718), (-0.880780163851668, -0.7148270081816499, -0.1311994351211856), 0.05680483917185865, (0.17895, 0.019252, 0.584054, 1.0)
(0.15652789626822655, -0.9866179646424882, 0.04565095327107108), (-0.2706195810262037, -0.7368288827494441, 0.035507488074163575), 0.3924889349760133, (0.683758, 0.156278, 0.57166, 1.0)
(-0.15652784005204778, 0.9866179847320564, -0.04565071184435572), (-0.2755790303406016, -0.7056619943376428, 0.03407110300246199), 0.3925097030558387, (0.683758, 0.156278, 0.57166, 1.0)
(0.11824178425084637, -0.9902215178606738, 0.07402854870169945), (-0.08129547251880995, -0.7200280594632978, 0.1650466073705327), 0.12879485194822773, (0.299855, 0.009561, 0.631624, 1.0)
(-0.11824202052556977, 0.990221515339858, -0.07402820503069305), (-0.08503941411013986, -0.6887543785767073, 0.16271160967726886), 0.12974038440217203, (0.30621, 0.008902, 0.633694, 1.0)
(-0.003310354247486668, -0.96562456734525, 0.2599196731570255), (0.09046013557893696, -0.7547347827166524, 0.0559251848660454), 0.010331997282829311, (0.075353, 0.027206, 0.538007, 1.0)
(0.003310339484693967, 0.9656246578361088, -0.25991933716327015), (0.09053559574239047, -0.7242413766126224, 0.047713941435959834), 0.010853265709343205, (0.075353, 0.027206, 0.538007, 1.0)
(0.21993543998408344, -0.8806838531306589, 0.41955256294526877), (0.31374375020339507, -0.7222930272138651, 0.13458572141504654), 0.4052270010043133, (0.697324, 0.169573, 0.560919, 1.0)
(-0.21993498521828347, 0.8806841218808884, -0.4195522372052397), (0.3067702678313944, -0.6944771646443642, 0.12133021120984479), 0.40550766769622365, (0.697324, 0.169573, 0.560919, 1.0)
(0.01412720227405122, -0.7776955044815, 0.6284823978960534), (0.472019455359875, -0.7990586676556283, -0.0173643520104939), 0.13186529979025333, (0.30621, 0.008902, 0.633694, 1.0)
(-0.014127226398589696, 0.7776955191089853, -0.6284823792534592), (0.4715384923437971, -0.7744968827183926, -0.03721393391582643), 0.13168345188913663, (0.30621, 0.008902, 0.633694, 1.0)
(0.39831391480517986, -0.5641120552180042, 0.7232728492279323), (0.6340696899158015, -0.739138978277789, 0.006398508615574409), 0.05549326962992799, (0.17895, 0.019252, 0.584054, 1.0)
(-0.3983142484870305, 0.5641115629620262, -0.7232730493974955), (0.6215436418326482, -0.7213220694964215, -0.01647122213868847), 0.05443608353158579, (0.171574, 0.019706, 0.580806, 1.0)
(0.4266622398085755, 0.07624109699276659, 0.9011917821700712), (1.0638981615003458, -0.7485776146261827, -0.20295924506032006), 0.3337449257251775, (0.610667, 0.090204, 0.619951, 1.0)
(-0.426662384925035, -0.07624121084594265, -0.9011917038337769), (1.0503896931189398, -0.7509873741097345, -0.23141328814642387), 0.33327096587798144, (0.610667, 0.090204, 0.619951, 1.0)
