(-0.3377381497985829, -0.17905336923714504, 0.9240523973971696), (-1.5163818689983974, -0.9190674252682445, -0.2941812718337345), 0.06229098593329359, (0.186213, 0.018803, 0.587228, 1.0)
(0.3377377699501815, 0.1790535442483529, -0.9240525023185541), (-1.5057114491331711, -0.9134304418174638, -0.32336596825019054), 0.062290842555164774, (0.186213, 0.018803, 0.587228, 1.0)
(-0.22967917130362775, -0.23952843511431998, 0.9433311226928557), (-1.3430871522794037, -1.0037228887378793, -0.30130704037496764), 0.3317935829502693, (0.605485, 0.085854, 0.622686, 1.0)
(0.22967939413802027, 0.2395282503203551, -0.9433311153602755), (-1.335811285207044, -0.9961517329708138, -0.3311005553067052), 0.3317937007184597, (0.605485, 0.085854, 0.622686, 1.0)
(0.012499137035631018, -0.5008443018437315, 0.8654471427441596), (-1.0164701169805486, -0.9687007295851564, -0.24950285336543182), 0.33508586673395324, (0.610667, 0.090204, 0.619951, 1.0)
(-0.012499120068108526, 0.5008442782432689, -0.8654471566470723), (-1.016841834861101, -0.9528722561877209, -0.2768385823273398), 0.33508587235158865, (0.610667, 0.090204, 0.619951, 1.0)
(0.3186973369977743, -0.7273279456877556, 0.6078042997644524), (-0.7201586226881036, -0.8602734112758834, -0.2610365813948865), 0.2973452188796883, (0.562738, 0.051545, 0.641509, 1.0)
(-0.3186972863311737, 0.7273279497591417, -0.6078043214590609), (-0.7302005573230262, -0.8372832949658977, -0.28023190383751956), 0.297345256847834, (0.562738, 0.051545, 0.641509, 1.0)
(0.19888006898459668, -0.9264693176465064, 0.31953297423004556), (-0.43359503129350135, -0.777621989665482, -0.2708486937367113), 0.7785477459641206, (0.983041, 0.624131, 0.227937, 1.0)
(-0.1988801787589378, 0.9264693423211279, -0.3195328343627143), (-0.4398796984644094, -0.7483424861074287, -0.28094884281460586), 0.7785477335720226, (0.983041, 0.624131, 0.227937, 1.0)
(-0.06844156762547304, -0.9701222744137302, 0.23276280739692665), (-0.10812413295179024, -0.7685100375850674, -0.2768201744840049), 0.23829370595385688, (0.477344, 0.00698, 0.659549, 1.0)
(0.06844154306290584, 0.9701222539306361, -0.2327628999899059), (-0.10596927101908488, -0.737868255069255, -0.2841799456857246), 0.23829373520183325, (0.477344, 0.00698, 0.659549, 1.0)
